p1,181.6354923,210.4853071,17
p2,198.4404425,223.047363,17
p3,43.55227904,110.473015,21
p4,313.2634735,106.6314267,9
p5,194.4939191,144.0955072,12
p6,52.04341362,258.1223335,24
p7,319.2650841,53.82387742,4
p8,215.3165259,219.4866857,17
p9,90.21459922,149.911979,10
p10,303.5182125,103.3598784,9
p11,304.5260285,151.662895,14
p12,308.9471278,43.845447,4
p13,43.89330794,112.310785,21
p14,303.0875212,37.79421898,4
p15,144.0610605,279.9096684,26
p16,155.6598731,267.7588421,26
p17,301.9488314,262.8428014,29
p18,92.93176643,38.75126682,0
p19,266.5742942,218.1318034,18
p20,141.7553224,39.31705945,1
p21,94.87526458,267.6251903,25
p22,98.80539395,211.9815229,15
p23,251.5768122,221.4156654,18
p24,49.20410759,51.82095518,20
p25,251.0166006,104.2671827,8
p26,95.9040769,152.156478,10
p27,239.0101493,47.51841525,3
p28,312.5876971,41.20156648,4
p29,183.8714832,52.0626127,2
p30,318.6764986,250.6802876,29
p31,292.7706746,215.1827599,19
p32,152.8005578,275.2363211,26
p33,241.4488596,211.8096334,18
p34,56.36697754,104.7707857,21
p35,40.70107317,104.264147,21
p36,246.4217132,251.8592909,28
p37,160.0764628,103.7225333,6
p38,154.1716284,266.3238437,26
p39,48.99850954,106.0095831,21
p40,139.4927293,36.93815475,1
p41,316.0242937,100.7115916,9
p42,204.7661804,108.8675703,7
p43,92.07770461,262.4156861,25
p44,248.8298237,47.352823,3
p45,251.1979115,41.62427192,3
p46,39.0995747,149.5995588,22
p47,153.9703181,148.7954323,11
p48,152.5867754,105.9587278,6
p49,100.9066949,36.85287795,0
p50,113.2632226,251.0796023,25
p51,194.4877924,262.072917,27
p52,44.52997386,40.70848743,20
p53,194.1686309,91.85364857,7
p54,292.925072,218.6883489,19
p55,55.91675233,263.2478774,24
p56,139.5401445,95.40172777,6
p57,205.5383518,36.46798607,2
p58,100.5336164,158.3697305,10
p59,127.0517537,39.08318546,1
p60,195.0330622,212.0273089,17
p61,100.5221595,276.9789044,25
p62,186.8735872,44.29823356,2
p63,204.8862114,39.12467765,2
p64,249.624761,150.8737177,13
p65,266.0290387,34.48815227,3
p66,114.4698618,252.9505952,25
p67,187.6764443,104.4730217,7
p68,145.8502837,214.2254224,16
p69,91.51376961,193.601471,15
p70,235.0386074,100.6442315,8
p71,260.181052,261.1477874,28
p72,49.04159997,203.5817208,23
p73,296.3128207,225.1404531,19
p74,301.9176538,40.669125,4
p75,141.9203208,96.9598957,6
p76,265.4534761,203.9727608,18
p77,253.4432902,159.4967255,13
p78,297.6416281,262.5467366,29
p79,311.541565,259.3161255,29
p80,224.7964489,269.9287345,27
p81,247.049647,268.312962,28
p82,161.2708236,39.92553465,1
p83,220.118216,256.4933765,27
p84,151.8592094,166.2692813,11
p85,313.6357433,43.07872103,4
p86,247.9502031,111.0426316,8
p87,300.8390321,29.1395256,4
p88,309.5928654,49.91332661,4
p89,248.9200253,213.705667,18
p90,87.96368901,198.5046383,15
p91,58.65637464,40.10635946,20
p92,310.8989312,203.7059985,19
p93,263.9619656,210.6768874,18
p94,312.4936017,111.8231453,9
p95,322.1128838,108.8157351,9
p96,110.92992,272.1146983,25
p97,246.8823571,62.73334577,3
p98,60.32446259,223.3365586,23
p99,169.4871136,116.0615702,6
p100,154.5698792,60.27767147,1
p101,157.3127996,54.69219881,1
p102,321.6115389,246.6755808,29
p103,266.3285129,277.4312028,28
p104,90.98731195,267.1463939,25
p105,311.7828464,49.34150988,4
p106,328.0468307,206.9684366,19
p107,274.1422522,279.343621,28
p108,43.15591404,40.11292992,20
p109,28.94091395,163.6525425,22
p110,163.316545,211.4073873,16
p111,158.2879437,45.35471388,1
p112,212.5016533,262.9245126,27
p113,51.31899704,228.2582671,23
p114,298.5831821,209.7841276,19
p115,249.5116781,37.76369604,3
p116,199.4552504,90.81921623,7
p117,301.9269257,107.2084825,9
p118,34.42177651,89.37900284,21
p119,157.3562666,259.2025359,26
p120,301.3166022,57.25177895,4
p121,143.5504266,58.23390482,1
p122,315.4605807,163.4753227,14
p123,69.51734755,94.94615904,21
p124,269.1331953,96.79470872,8
p125,310.4249716,287.9301203,29
p126,158.5383611,104.3401105,6
p127,93.28113686,157.734406,10
p128,258.6443191,191.3983388,18
p129,94.51930382,264.330516,25
p130,202.4681745,147.696466,12
p131,159.5991903,43.3933138,1
p132,141.4261056,99.84891931,6
p133,246.0465802,226.6730255,18
p134,299.3136208,39.57708854,4
p135,153.6482539,275.8808845,26
p136,97.20205887,153.2125512,10
p137,104.3474043,202.159658,15
p138,34.31195146,98.26214834,21
p139,40.63238142,99.82003883,21
p140,107.3486374,58.02579158,0
p141,156.4612652,257.2916366,26
p142,252.7400405,268.4520227,28
p143,315.9821611,222.9093943,19
p144,147.6802578,205.3300366,16
p145,254.2152687,262.4073834,28
